timestamp,Temperature,Humidity,CO2,Noise,Pressure
1558644387,23.9,44,381,36,1011.8
1558644085,23.9,44,402,36,1011.7
1558643783,23.9,44,383,36,1011.7
1558643481,23.9,44,390,36,1011.7
1558643178,23.9,44,405,36,1011.6
1558642876,23.9,44,380,36,1011.6
1558642574,23.9,44,385,36,1011.6
1558642271,23.9,44,399,36,1011.6
1558641969,23.9,44,384,36,1011.7
1558641667,23.9,45,389,36,1011.7
1558641365,23.9,45,424,36,1011.7
1558641063,23.9,45,396,36,1011.7
1558640760,23.9,45,376,36,1011.7
1558640458,23.9,45,383,37,1011.8
1558640156,23.9,45,382,37,1011.8
1558639854,23.9,45,387,37,1011.8
1558639551,23.9,45,393,36,1011.8
1558639249,23.9,45,383,36,1011.8
1558638947,23.9,45,381,36,1011.7
1558638645,23.8,45,393,36,1011.8
1558638343,23.8,45,379,36,1011.7
1558638040,23.8,45,383,39,1011.7
1558637738,23.8,45,387,41,1011.6
1558637436,23.8,45,385,41,1011.5
1558637134,23.8,45,375,42,1011.6
1558636832,23.8,45,380,42,1011.6
1558636529,23.8,45,384,41,1011.6
1558636227,23.9,45,384,42,1011.6
1558635925,23.9,45,387,41,1011.6
1558635622,23.9,45,380,43,1011.5
1558635320,23.9,45,377,41,1011.5
1558635018,23.9,45,395,41,1011.5
1558634716,23.9,45,388,41,1011.5
1558634413,23.9,44,372,41,1011.6
1558634111,23.9,44,378,41,1011.6
1558633809,23.9,44,384,41,1011.5
1558633506,24,44,376,41,1011.5
1558633204,24,44,388,41,1011.5
1558632902,24,44,380,41,1011.5
1558632599,24,44,387,42,1011.5
1558632297,24,44,384,41,1011.5
1558631995,24,44,384,42,1011.5
1558631693,24,44,383,41,1011.5
1558631390,24,44,387,42,1011.4
1558631088,24,44,382,42,1011.5
1558630786,24.1,44,380,41,1011.5
1558630484,24.1,44,384,41,1011.4
1558630182,24.1,44,381,41,1011.5
1558629879,24.1,44,387,42,1011.4
1558629577,24.1,44,386,41,1011.3
1558629275,24.1,44,383,42,1011.2
1558628973,24.1,44,392,42,1011.2
1558628670,24.1,44,385,41,1011.3
1558628368,24.1,43,390,41,1011.3
1558628066,24.2,43,380,42,1011.3
1558627764,24.2,43,398,41,1011.3
1558627462,24.2,43,386,42,1011.3
1558627159,24.2,43,395,42,1011.2
1558626857,24.2,43,398,42,1011.1
1558626555,24.2,43,384,43,1011.1
1558626253,24.2,43,384,41,1011.2
1558625950,24.2,43,387,42,1011.2
1558625648,24.2,43,388,41,1011.2
1558625346,24.2,43,388,41,1011.2
1558625044,24.2,43,393,41,1011.2
1558624741,24.2,43,392,42,1011.2
1558624439,24.2,43,388,41,1011.2
1558624137,24.2,43,393,41,1011.3
1558623834,24.2,43,392,41,1011.3
1558623532,24.2,43,391,41,1011.3
1558623230,24.2,43,392,41,1011.3
1558622928,24.2,43,398,41,1011.3
1558622625,24.2,43,399,41,1011.3
1558622323,24.2,43,392,42,1011.3
1558622021,24.2,43,403,42,1011.3
1558621718,24.3,43,398,41,1011.4
1558621416,24.3,43,403,42,1011.4
1558621114,24.3,43,409,41,1011.4
1558620812,24.3,43,401,42,1011.4
1558620509,24.3,43,404,41,1011.4
1558620208,24.3,43,388,41,1011.4
1558619905,24.3,43,412,41,1011.4
1558619603,24.3,43,408,41,1011.4
1558619301,24.3,43,403,41,1011.5
1558618998,24.3,43,404,42,1011.4
1558618696,24.4,43,407,41,1011.4
1558618394,24.3,43,409,42,1011.5
1558618092,24.4,43,414,42,1011.5
1558617789,24.4,43,417,42,1011.5
1558617487,24.4,43,420,42,1011.5
1558617185,24.4,43,419,41,1011.5
1558616883,24.4,43,428,43,1011.5
1558616580,24.4,43,442,41,1011.5
1558616278,24.4,43,429,42,1011.5
1558615976,24.4,43,422,42,1011.6
1558615674,24.4,43,448,42,1011.7
1558615372,24.4,43,437,42,1011.6
1558615069,24.4,43,444,42,1011.6
1558614767,24.4,44,455,41,1011.6
1558614465,24.4,44,442,42,1011.7
1558614163,24.5,44,459,41,1011.7
1558613860,24.5,44,465,41,1011.6
1558613558,24.5,44,463,41,1011.6
1558613256,24.5,44,472,42,1011.7
1558612954,24.5,44,489,42,1011.6
1558612651,24.5,44,512,41,1011.6
1558612349,24.6,44,507,41,1011.6
1558612046,24.5,44,530,41,1011.7
1558611744,24.6,44,524,41,1011.7
1558611441,24.6,44,539,41,1011.7
1558611139,24.6,44,562,41,1011.8
1558610837,24.6,44,554,41,1011.8
1558610534,24.6,44,567,42,1011.8
1558610232,24.6,44,596,41,1011.8
1558609930,24.6,44,608,42,1012
1558609628,24.7,44,619,42,1011.9
1558609325,24.7,45,645,41,1011.9
1558609023,24.7,45,659,41,1011.9
1558608721,24.7,45,686,42,1011.9
1558608419,24.7,45,719,41,1012
1558608117,24.7,45,734,41,1012
1558607814,24.7,45,766,41,1011.9
1558607512,24.7,45,791,42,1011.9
1558607210,24.7,45,815,47,1011.9
1558606907,24.7,45,830,45,1012
1558606605,24.7,45,836,58,1012
1558606303,24.6,45,801,68,1012.1
1558606001,24.6,45,795,65,1012.1
1558605698,24.5,46,766,62,1011.9
1558605396,24.5,46,750,60,1011.9
1558605094,24.4,46,734,56,1011.9
1558604792,24.2,46,690,61,1011.8
1558604490,24.2,46,669,61,1011.9
1558604187,24.1,46,649,63,1011.9
1558603885,24.1,45,645,67,1011.9
1558603583,24.5,45,744,48,1011.9
1558603281,25.1,46,1025,52,1011.9
1558602978,25.3,46,1277,67,1012
1558602676,25.2,47,1317,53,1012
1558602374,25.1,47,1284,59,1011.9
1558602071,24.9,47,1193,67,1011.9
1558601769,24.7,47,1096,62,1011.9
1558601466,24.4,47,1007,57,1011.8
1558601227,24.2,47,919,55,1011.8
1558600925,23.9,46,781,59,1011.8
1558600622,23.6,46,658,68,1011.7
1558600320,23.4,46,510,75,1011.7
1558600018,23.7,45,482,49,1011.7
1558599715,24.2,45,563,50,1011.6
1558599413,24.2,46,605,47,1011.6
1558599111,24.2,46,653,46,1011.7
1558598809,24.2,46,704,44,1011.7
1558598507,24.3,46,800,44,1011.7
1558598205,24.4,47,886,54,1011.7
1558597903,24.3,47,959,53,1011.7
1558597600,24.1,47,920,52,1011.7
1558597298,23.9,47,869,51,1011.6
1558596996,23.7,47,824,55,1011.5
1558596694,23.4,47,749,57,1011.5
1558596391,23.2,47,681,56,1011.4
1558596089,22.9,47,570,64,1011.4
1558595787,22.6,46,474,71,1011.2
1558595485,22.6,46,440,46,1011.2
1558595183,22.7,46,464,45,1011.1
1558594881,22.6,46,450,49,1011.1
1558594580,22.5,46,408,57,1011.1
1558594278,22.5,46,403,44,1011.1
1558593978,22.5,46,399,44,1011.1
1558593676,22.6,45,403,44,1011.2
1558593376,22.8,45,404,45,1011.1
1558593073,23,45,406,43,1011.1
1558592771,23.1,45,421,,1011.1
1558592467,23.4,45,477,48,1011.3
1558592165,23.7,45,522,54,1011.2
1558591863,24.1,44,571,45,1011.2
1558591561,24.4,45,688,47,1011.2
1558591259,24.6,45,718,66,1011.2
1558590957,24.5,45,714,59,1011.1
1558590656,24.5,45,684,57,1011.1
1558590354,24.4,45,649,57,1011.2
1558590050,24.4,45,610,60,1011.1
1558589748,24.3,45,560,60,1011.1
1558589445,24.2,45,522,60,1011
1558589144,24.2,44,453,63,1010.9
1558588841,24.2,44,417,61,1010.9
1558588539,24.2,44,411,43,1011
1558588237,24.2,44,383,42,1010.9
1558587935,24.2,44,405,43,1010.8
1558587632,24.2,44,392,42,1010.8
1558587330,24.2,44,396,42,1010.8
1558587028,24.2,44,389,42,1010.8
1558586726,24.2,44,396,41,1010.8
1558586424,24.2,44,390,41,1010.8
1558586121,24.2,44,394,41,1010.8
1558585819,24.2,44,396,41,1010.7
1558585517,24.2,44,392,41,1010.6
1558585214,24.2,44,393,41,1010.6
1558584912,24.2,44,401,41,1010.6
1558584610,24.2,44,394,40,1010.5
1558584308,24.2,44,403,42,1010.5
1558584005,24.2,45,401,41,1010.6
1558583703,24.2,45,404,41,1010.6
1558583401,24.2,45,406,42,1010.7
1558583097,24.2,45,408,41,1010.9
1558582795,24.2,45,398,42,1010.8
1558582493,24.2,45,397,41,1010.7
1558582191,24.2,45,399,41,1010.6
1558581889,24.2,45,406,41,1010.6
1558581587,24.2,45,401,40,1010.6
1558581284,24.2,45,397,40,1010.6
1558580982,24.2,45,399,40,1010.7
1558580680,24.2,45,399,41,1010.5
1558580378,24.3,45,402,41,1010.5
1558580075,24.3,45,398,40,1010.5
1558579773,24.3,45,400,41,1010.5
1558579471,24.3,45,407,41,1010.4
1558579169,24.3,45,399,40,1010.5
1558578866,24.3,45,403,40,1010.5
1558578564,24.3,45,403,41,1010.4
1558578262,24.3,45,405,41,1010.5
1558577960,24.3,45,411,40,1010.5
1558577658,24.3,45,407,40,1010.4
1558577356,24.3,45,414,40,1010.4
1558577053,24.3,45,412,40,1010.4
1558576751,24.3,45,416,40,1010.5
1558576449,24.3,45,408,40,1010.4
1558576147,24.3,45,408,40,1010.4
1558575844,24.4,45,404,40,1010.4
1558575542,24.3,45,406,40,1010.4
1558575240,24.3,45,411,40,1010.4
1558574938,24.4,45,421,40,1010.3
1558574636,24.4,45,411,40,1010.3
1558574333,24.4,45,407,40,1010.3
1558574031,24.4,45,402,40,1010.3
1558573729,24.4,45,410,40,1010.3
1558573426,24.4,45,406,40,1010.3
1558573124,24.4,45,409,40,1010.3
1558572822,24.4,45,407,40,1010.2
1558572520,24.4,45,410,40,1010.2
1558572217,24.4,45,404,40,1010.2
1558571915,24.4,45,416,40,1010.2
1558571613,24.5,45,407,40,1010.2
1558571310,24.5,45,409,40,1010.2
1558571008,24.5,45,409,40,1010.2
1558570706,24.5,45,413,40,1010.1
1558570404,24.5,45,407,40,1010.1
1558570102,24.5,45,404,40,1010.1
1558569800,24.5,45,410,41,1010.1
1558569497,24.5,45,405,40,1010.1
1558569195,24.5,45,425,40,1010.1
1558568893,24.5,45,411,40,1010.1
1558568591,24.5,45,403,40,1010.1
1558568288,24.5,45,416,40,1010
1558567986,24.5,45,411,40,1010.1
1558567684,24.6,46,405,40,1010.1
1558567382,24.6,46,415,40,1010.1
1558567079,24.6,46,411,40,1010.1
1558566777,24.6,46,415,40,1010.1
1558566475,24.6,46,423,40,1010.1
1558566173,24.6,45,412,40,1010.1
1558565870,24.6,46,407,40,1010.1
1558565568,24.6,46,403,40,1010.1
1558565266,24.6,45,409,40,1010.1
1558564964,24.6,45,408,40,1010.2
1558564661,24.6,46,409,40,1010.2
1558564359,24.6,45,415,40,1010.2
1558564057,24.6,45,431,40,1010.2
1558563755,24.7,45,420,40,1010.2
1558563453,24.7,45,393,40,1010.1
1558563150,24.7,45,418,40,1010.1
1558562848,24.7,45,420,40,1010.1
1558562546,24.7,45,425,40,1010.1
1558562244,24.7,45,416,35,1010.1
1558561941,24.7,45,423,35,1010
1558561639,24.7,45,415,35,1010
1558561337,24.7,45,423,35,1009.9
1558561034,24.7,45,410,35,1009.9
1558560732,24.7,45,416,35,1009.8
1558560430,24.7,45,418,35,1009.8
1558560128,24.7,45,412,35,1009.8
1558559825,24.8,45,404,35,1009.7
1558559523,24.8,45,414,35,1009.7
1558559221,24.8,45,420,35,1009.7
1558558919,24.8,45,411,35,1009.6
1558558616,24.8,45,428,35,1009.6
1558558314,24.8,45,417,35,1009.5
1558558012,24.8,45,414,35,1009.4
1558557710,24.8,45,411,35,1009.4
1558557408,24.8,46,423,36,1009.4
1558557106,24.8,46,414,36,1009.3
1558556803,24.8,46,409,36,1009.3
1558556501,24.8,46,422,35,1009.3
1558556199,24.8,46,415,36,1009.3
1558555897,24.8,46,412,35,1009.3
1558555594,24.8,46,410,35,1009.2
1558555292,24.8,46,400,36,1009.2
1558554990,24.8,46,411,36,1009.2
1558554688,24.8,46,405,36,1009.2
1558554386,24.8,46,407,36,1009.1
1558554083,24.8,46,405,36,1009.1
1558553781,24.8,46,405,36,1009
1558553479,24.8,46,412,36,1008.9
1558553176,24.8,46,426,36,1008.9
1558552874,24.8,46,403,36,1008.9
1558552572,24.8,46,415,36,1008.8
1558552269,24.8,46,408,36,1008.8
1558551968,24.8,46,409,36,1008.7
1558551665,24.8,46,403,39,1008.7
1558551363,24.8,46,407,40,1008.6
1558551061,24.8,46,402,41,1008.6
1558550759,24.8,46,419,41,1008.6
1558550457,24.8,46,411,41,1008.6
1558550155,24.8,46,395,41,1008.6
1558549852,24.8,46,402,41,1008.6
1558549550,24.8,46,409,42,1008.6
1558549248,24.9,46,408,41,1008.5
1558548946,24.9,46,427,41,1008.5
1558548644,24.9,46,424,41,1008.4
1558548342,24.9,46,417,41,1008.4
1558548039,24.9,46,426,41,1008.5
1558547738,24.9,46,412,41,1008.4
1558547436,24.9,46,419,41,1008.4
1558547135,24.9,46,403,41,1008.5
1558546832,24.9,46,405,41,1008.4
1558546530,24.9,46,405,41,1008.4
1558546228,24.9,46,410,41,1008.4
1558545926,24.9,46,403,42,1008.4
1558545623,24.9,46,399,41,1008.4
1558545321,24.9,46,418,41,1008.3
1558545019,24.9,46,404,42,1008.3
1558544717,24.9,46,398,41,1008.3
1558544414,24.9,46,410,41,1008.3
1558544112,24.9,46,415,41,1008.3
1558543810,24.9,46,407,41,1008.3
1558543508,24.9,46,414,41,1008.3
1558543206,24.9,46,408,42,1008.4
1558542903,24.9,46,408,41,1008.4
1558542601,24.9,46,403,41,1008.3
1558542299,24.9,46,403,42,1008.3
1558541997,24.9,46,416,41,1008.3
1558541694,24.9,46,400,42,1008.3
1558541392,24.9,46,415,42,1008.3
1558541090,24.9,46,412,42,1008.4
1558540788,24.9,46,406,41,1008.4
1558540485,25,46,408,41,1008.4
1558540183,25,46,406,41,1008.5
1558539881,25,46,413,41,1008.5
1558539579,25,46,403,41,1008.5
1558539276,25,46,414,41,1008.6
1558538974,25,46,416,42,1008.7
1558538672,25,46,411,41,1008.7
1558538370,25,46,412,41,1008.7
1558538068,25.1,46,435,41,1008.8
1558537765,25.1,46,437,41,1008.8
1558537463,25.1,46,430,42,1008.8
1558537161,25.1,46,422,42,1008.8
1558536859,25.1,46,424,42,1008.9
1558536557,25.1,46,447,43,1008.9
1558536255,25.1,46,433,41,1008.9
1558535954,25.1,46,411,42,1009
1558535652,25.1,46,417,41,1009
1558535349,25.1,46,431,42,1009.1
1558535047,25.1,46,419,43,1009.1
1558534745,25.1,46,417,42,1009.1
1558534442,25.1,46,416,42,1009.2
1558534140,25.1,46,423,42,1009.3
1558533838,25.1,46,426,42,1009.3
1558533536,25.1,46,433,42,1009.3
1558533234,25.1,46,435,41,1009.4
1558532931,25.1,46,424,42,1009.4
1558532629,25.1,46,423,42,1009.4
1558532327,25.1,46,443,41,1009.4
1558532025,25.1,46,438,42,1009.3
1558531723,25.1,46,445,42,1009.3
1558531420,25.1,46,442,41,1009.3
1558531118,25.1,46,450,42,1009.4
1558530816,25.1,46,435,42,1009.5
1558530514,25.1,46,448,42,1009.5
1558530211,25.2,47,454,42,1009.6
1558529909,25.1,47,449,42,1009.6
1558529607,25.1,47,462,42,1009.6
1558529305,25.2,47,461,42,1009.6
1558529002,25.1,47,466,42,1009.7
1558528700,25.1,47,477,42,1009.7
1558528398,25.1,47,479,42,1009.7
1558528095,25.1,47,503,42,1009.7
1558527793,25.1,47,484,42,1009.8
1558527491,25.1,47,497,43,1009.8
1558527189,25.1,47,518,42,1009.8
1558526886,25.1,47,515,42,1009.8
1558526583,25.1,47,520,41,1009.8
1558526281,25.1,47,550,41,1009.9
1558525979,25.1,47,541,41,1009.8
1558525677,25.1,47,548,41,1009.8
1558525374,25.1,47,571,41,1009.8
1558525072,25,48,568,41,1009.9
1558524770,25,48,577,41,1009.9
1558524467,25,48,596,41,1010
1558524165,25,48,596,41,1010
1558523863,25,48,598,41,1010
1558523560,25,48,634,42,1010
1558523258,25,48,628,42,1010
1558522956,25,48,633,43,1010
1558522654,25,48,656,48,1010.1
1558522352,25,48,635,42,1010.1
1558522049,24.9,48,650,41,1010.1
1558521747,24.9,48,656,42,1010.1
1558521445,24.9,48,644,41,1010.1
1558521143,24.9,48,660,42,1010.2
1558520841,24.9,49,659,42,1010.1
1558520539,24.9,48,646,41,1010.1
1558520236,24.9,49,631,45,1010.2
1558519934,24.8,49,634,44,1010.1
1558519632,24.8,49,602,42,1010.1
1558519330,24.8,49,608,42,1010.1
1558519027,24.8,49,606,41,1010.2
1558518725,24.8,49,586,41,1010.1
1558518423,24.8,49,584,42,1010.1
1558518121,24.8,49,575,42,1010.1
1558517819,24.8,49,561,43,1010.1
1558517516,24.8,49,569,44,1010.1
1558517214,24.8,49,558,42,1010.2
1558516912,24.8,49,573,41,1010.2
1558516610,24.8,49,573,42,1010.2
1558516307,24.8,49,579,43,1010.2
1558516005,24.8,49,579,41,1010.2
1558515703,24.8,49,545,42,1010.2
1558515401,24.8,49,586,42,1010.2
1558515099,24.8,49,600,42,1010.2
1558514796,24.8,49,600,41,1010.2
1558514494,24.8,49,601,41,1010.2
1558514192,24.8,49,609,42,1010.2
1558513890,24.8,49,608,42,1010.2
1558513588,24.8,49,617,42,1010.3
1558513285,24.8,48,616,41,1010.3
1558512983,24.8,48,626,41,1010.3
1558512681,24.8,48,627,42,1010.2
1558512379,24.8,48,619,41,1010.2
1558512076,24.8,48,617,43,1010.3
1558511774,24.7,48,615,43,1010.4
1558511472,24.7,48,617,43,1010.4
1558511170,24.7,48,589,41,1010.4
1558510867,24.7,48,577,41,1010.4
1558510565,24.7,48,580,41,1010.4
1558510262,24.7,48,556,41,1010.4
1558509960,24.7,48,551,42,1010.4
1558509658,24.7,48,551,43,1010.4
1558509356,24.7,48,543,46,1010.4
1558509053,24.7,47,547,41,1010.5
1558508751,24.7,47,524,41,1010.5
1558508449,24.7,47,514,45,1010.6
1558508147,24.6,47,503,44,1010.6
1558507845,24.6,47,485,41,1010.6
1558507542,24.6,47,479,41,1010.6
1558507240,24.6,47,477,42,1010.6
1558506938,24.6,47,460,41,1010.7
1558506636,24.6,47,451,41,1010.7
1558506333,24.6,47,454,41,1010.8
1558506031,24.5,47,438,42,1010.8
1558505729,24.5,46,442,44,1010.8
1558505426,24.5,46,438,41,1010.9
1558505124,24.5,46,438,41,1010.8
1558504822,24.5,46,438,42,1010.8
1558504519,24.5,46,442,41,1010.8
1558504217,24.5,46,491,41,1010.8
1558503915,24.5,46,448,41,1010.8
1558503613,24.5,46,436,42,1010.9
1558503311,24.5,46,430,42,1010.9
1558503008,24.5,46,423,42,1010.9
1558502707,24.5,46,436,41,1011
1558502404,24.5,46,440,42,1011
1558502102,24.5,46,454,41,1011
1558501800,24.5,46,460,42,1011.1
1558501498,24.5,46,443,42,1011.1
1558501196,24.5,46,451,42,1011.1
1558500893,24.5,46,443,42,1011.1
1558500591,24.5,46,447,41,1011.1
1558500289,24.5,45,438,42,1011.1
1558499987,24.5,45,432,41,1011.2
1558499685,24.5,45,449,41,1011.2
1558499383,24.5,45,452,41,1011.1
1558499081,24.5,45,464,41,1011.1
1558498779,24.5,45,447,40,1011.1
1558498477,24.5,45,453,41,1011.1
1558498175,24.5,45,443,41,1011.1
1558497872,24.5,45,443,42,1011.1
1558497570,24.5,45,462,41,1011.1
1558497268,24.5,45,451,41,1011.1
1558496966,24.5,45,441,42,1011.1
1558496663,24.5,45,456,41,1011.1
1558496361,24.5,45,450,41,1011.1
1558496059,24.5,45,441,41,1011.1
1558495757,24.5,45,457,40,1011.1
1558495455,24.5,45,454,41,1011.1
1558495152,24.5,45,453,41,1011.1
1558494850,24.5,45,459,40,1011.2
1558494548,24.5,45,502,41,1011.2
1558494246,24.5,45,452,40,1011.2
1558493943,24.5,45,461,40,1011.1
1558493641,24.5,45,459,41,1011.1
1558493339,24.5,45,465,40,1011.2
1558493036,24.5,45,465,41,1011.2
1558492734,24.5,45,468,40,1011.2
1558492432,24.5,45,463,41,1011.2
1558492130,24.5,45,472,41,1011.2
1558491827,24.6,45,473,40,1011.2
1558491525,24.6,45,473,41,1011.2
1558491223,24.6,45,466,40,1011.2
1558490920,24.6,45,457,40,1011.2
1558490618,24.6,45,463,40,1011.2
1558490316,24.6,45,462,40,1011.2
1558490013,24.6,45,458,40,1011.3
1558489711,24.6,45,464,40,1011.4
1558489409,24.6,45,452,40,1011.4
1558489107,24.6,45,453,40,1011.4
1558488804,24.7,45,470,40,1011.4
1558488502,24.7,45,458,40,1011.4
1558488200,24.7,45,454,40,1011.4
1558487898,24.7,45,457,40,1011.3
1558487595,24.7,45,463,40,1011.3
1558487293,24.7,45,452,41,1011.4
1558486991,24.7,45,454,40,1011.4
1558486689,24.7,45,466,40,1011.4
1558486387,24.7,45,454,40,1011.4
1558486084,24.7,45,459,40,1011.4
1558485782,24.7,45,459,40,1011.4
1558485480,24.7,45,449,40,1011.4
1558485178,24.7,45,448,40,1011.5
1558484875,24.7,45,457,40,1011.4
1558484573,24.7,45,450,41,1011.5
1558484271,24.7,45,450,41,1011.5
1558483969,24.8,45,453,41,1011.6
1558483667,24.8,45,453,40,1011.6
1558483364,24.8,45,452,41,1011.6
1558483062,24.8,45,451,40,1011.5
1558482760,24.8,45,449,40,1011.5
1558482457,24.8,45,450,40,1011.5
1558482155,24.8,45,452,40,1011.5
1558481853,24.8,45,452,40,1011.5
1558481550,24.8,45,446,40,1011.5
1558481248,24.8,45,443,40,1011.6
1558480946,24.8,45,441,40,1011.6
1558480644,24.8,45,448,40,1011.6
1558480341,24.9,45,439,40,1011.6
1558480039,24.9,45,439,40,1011.6
1558479737,24.9,45,434,40,1011.7
1558479434,24.9,45,443,40,1011.7
1558479132,24.9,45,444,40,1011.7
1558478830,24.9,45,433,40,1011.8
1558478527,24.9,45,442,40,1011.8
1558478225,24.9,45,441,40,1011.8
1558477923,25,45,440,40,1011.8
1558477620,25,45,446,40,1011.8
1558477318,25,45,448,40,1011.9
1558477016,25,45,441,40,1011.9
1558476714,25,44,441,40,1011.9
1558476412,25,44,449,40,1011.9
1558476110,25.1,44,448,39,1011.9
1558475808,25.1,44,444,36,1011.9
1558475505,25.1,44,443,36,1012
1558475203,25.1,44,435,36,1012
1558474901,25.1,44,445,36,1012
1558474599,25.1,44,439,36,1012.1
1558474297,25.1,44,442,36,1012.1
1558473994,25.1,44,447,36,1012.1
1558473692,25.1,44,453,36,1012.1
1558473390,25.1,44,453,36,1012.1
1558473088,25.2,44,440,36,1012.1
1558472786,25.2,44,446,36,1012.1
1558472484,25.2,44,462,36,1012.1
1558472182,25.1,44,440,36,1012.1
1558471881,25.1,44,434,36,1012.1
1558471578,25.1,44,423,36,1012.1
1558471276,25.1,44,474,36,1012.1
1558470974,25.1,44,437,36,1012.2
1558470672,25.2,44,426,36,1012.1
1558470370,25.2,44,434,36,1012.2
1558470068,25.2,44,419,36,1012.2
1558469765,25.2,44,433,36,1012.2
1558469463,25.2,45,425,36,1012.2
1558469161,25.2,45,436,36,1012.1
1558468859,25.2,45,426,36,1012.1
1558468557,25.3,45,427,36,1012.1
1558468255,25.3,45,412,36,1012.1
1558467953,25.3,45,438,36,1012.1
1558467650,25.2,45,445,37,1012
1558467349,25.2,45,442,36,1012
1558467048,25.2,45,416,36,1012
1558466745,25.2,45,403,36,1012
1558466443,25.2,45,419,37,1011.9
1558466141,25.2,45,417,36,1011.9
1558465839,25.2,45,417,36,1011.9
1558465536,25.2,45,423,36,1011.9
1558465234,25.1,45,423,38,1011.9
1558464932,25.1,45,518,40,1011.8
1558464630,25.1,45,437,40,1011.8
1558464328,25.1,45,412,41,1011.8
1558464025,25.1,45,416,40,1011.8
1558463723,25.1,45,430,41,1011.8
1558463421,25.2,45,414,40,1011.8
1558463118,25.2,45,413,41,1011.8
1558462816,25.2,45,460,41,1011.8
1558462514,25.2,45,408,41,1011.8
1558462211,25.2,45,418,40,1011.8
1558461909,25.2,45,427,41,1011.8
1558461607,25.2,45,419,41,1011.8
1558461305,25.2,45,423,41,1011.8
1558461002,25.2,45,426,41,1011.7
1558460700,25.2,45,415,40,1011.7
1558460398,25.2,45,418,41,1011.7
1558460095,25.2,45,427,42,1011.6
1558459793,25.2,45,415,42,1011.6
1558459491,25.3,45,418,41,1011.6
1558459189,25.3,45,427,41,1011.5
1558458886,25.3,45,414,40,1011.5
1558458584,25.3,45,417,42,1011.5
1558458282,25.3,44,422,43,1011.5
1558457980,25.3,44,418,42,1011.6
1558457677,25.3,44,411,41,1011.6
1558457375,25.3,44,420,41,1011.6
1558457073,25.3,44,417,42,1011.6
1558456771,25.3,44,420,42,1011.6
1558456468,25.3,44,428,41,1011.6
1558456166,25.3,44,422,41,1011.6
1558455864,25.3,44,417,41,1011.5
1558455562,25.3,44,430,41,1011.6
1558455260,25.2,44,419,41,1011.6
1558454957,25.3,44,428,42,1011.6
1558454655,25.2,44,421,41,1011.7
1558454353,25.2,44,402,42,1011.7
1558454051,25.2,44,425,41,1011.6
1558453748,25.2,44,425,41,1011.7
1558453446,25.2,44,422,42,1011.7
1558453144,25.3,44,416,41,1011.6
1558452842,25.2,44,426,41,1011.7
1558452540,25.2,44,427,41,1011.7
1558452237,25.2,44,422,42,1011.7
1558451935,25.3,44,417,41,1011.7
1558451633,25.2,44,420,42,1011.7
1558451331,25.3,44,423,41,1011.7
1558451028,25.3,44,430,41,1011.6
1558450726,25.3,44,422,41,1011.7
1558450424,25.3,44,431,41,1011.6
1558450121,25.3,44,417,41,1011.7
1558449819,25.3,44,418,41,1011.7
1558449517,25.3,44,425,42,1011.7
1558449214,25.3,44,430,41,1011.8
1558448912,25.3,44,428,41,1011.8
1558448610,25.3,44,429,42,1011.9
1558448308,25.3,44,429,42,1011.9
1558448005,25.3,44,436,42,1011.8
1558447703,25.4,44,438,41,1011.8
1558447401,25.4,44,434,41,1011.9
1558447099,25.4,44,433,41,1011.9
1558446796,25.4,44,442,42,1011.9
1558446494,25.4,44,430,41,1012
1558446192,25.4,44,440,41,1012
1558445890,25.4,44,449,42,1012
1558445587,25.4,44,447,41,1012
1558445285,25.4,44,449,41,1012
1558444983,25.4,44,449,42,1012
1558444681,25.4,44,452,42,1012
1558444379,25.4,44,464,41,1011.9
1558444076,25.4,44,462,42,1012
1558443774,25.4,44,469,42,1011.9
1558443472,25.4,44,468,41,1012
1558443170,25.4,44,466,41,1012
1558442867,25.4,44,481,41,1012.1
1558442565,25.4,44,482,42,1012.1
1558442263,25.4,44,481,41,1012.1
1558441961,25.4,44,489,41,1012.2
1558441659,25.4,44,494,42,1012.2
1558441356,25.4,44,560,42,1012.1
1558441054,25.4,44,505,41,1012.1
1558440752,25.5,44,513,42,1012.1
1558440449,25.4,44,527,41,1012.1
1558440146,25.5,44,529,41,1012.2
1558439844,25.5,44,539,42,1012.2
1558439542,25.6,44,547,41,1012.2
1558439240,25.6,44,562,41,1012.2
1558438937,25.7,44,561,41,1012.3
1558438635,25.7,44,558,44,1012.3
1558438333,25.8,44,555,43,1012.3
1558438030,25.9,44,567,42,1012.4
1558437728,25.9,44,565,47,1012.4
1558437426,25.9,44,562,53,1012.4
1558437124,26,44,579,66,1012.4
1558436821,25.9,44,614,63,1012.4
1558436519,25.9,45,640,65,1012.4
1558436217,25.9,45,629,64,1012.4
1558435914,25.9,45,702,59,1012.4
1558435612,25.8,46,777,59,1012.5
1558435310,25.8,46,770,59,1012.5
1558435007,25.7,46,729,65,1012.6
1558434705,25.7,45,727,70,1012.6
1558434403,25.8,45,761,46,1012.7
1558434100,25.9,46,891,46,1012.7
1558433798,25.9,46,986,55,1012.7
1558433496,25.9,46,1085,67,1012.8
1558433194,25.8,47,1145,59,1012.8
1558432891,25.7,47,1078,61,1012.8
1558432589,25.6,46,1008,60,1012.8
1558432286,25.3,46,1006,61,1012.8
1558432269,25.3,46,875,58,1012.8
1558431967,25.2,46,809,58,1012.8
